project_name,k,best_solution_rsa_sammon,best_solution_rsa_kruskal,best_fitness_rsa_sammon,best_fitness_rsa_kruskal
microsoft_sqltoolsservice,4,[0 0 0 0 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 0 0 0 0 0],0.06914543688567543,0.031352014212094395
microsoft_sqltoolsservice,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.038372395654136346,0.011618242174627027
microsoft_sqltoolsservice,6,[0 0 0 0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.01819825320030306,0.006284746370349984
microsoft_sqltoolsservice,7,[0 0 0 1 1 1 0 0 0 0 0 1 0 1],[1 0 1 1 1 1 1 0 1 0 1 1 1 0],0.01490769754960073,0.005907520904565348
microsoft_sqltoolsservice,8,[1 0 1 0 1 1 0 0 1 0 1 1 1 1],[0 1 1 0 1 1 0 0 1 0 0 1 0 0],0.008164432127541766,0.0025087009570779867
microsoft_sqltoolsservice,9,[0 1 0 1 1 1 0 0 1 1 1 1 1 0],[1 1 1 1 1 1 0 1 1 0 1 1 1 0],0.004535074369226401,0.0018879405188583906
microsoft_sqltoolsservice,10,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[0 1 1 1 1 1 0 0 1 0 1 0 1 0],0.0023811935284637786,0.0004466370033830071
microsoft_sqltoolsservice,11,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[1 1 1 1 1 1 0 1 1 0 1 1 1 1],0.0010049283954297044,0.00014746340664627714
microsoft_sqltoolsservice,12,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 0 1 1 1 1],0.00015039747126272367,4.7897720422318696e-05
microsoft_sqltoolsservice,13,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],3.753512579701006e-08,6.5948669378919935e-09
microsoft_sqltoolsservice,14,[1 1 0 0 0 1 1 0 0 1 0 1 0 1],[1 1 1 1 1 0 1 0 0 0 1 0 0 1],0.0,0.0
dotnetcore_Magicodes.IE,1,[1 0 1 0 0 0 1 1 1 1 0 0 1 0],[1 1 1 1 0 1 1 1 1 1 0 0 1 0],0.3844024126740979,0.3507289171131212
dotnetcore_Magicodes.IE,2,[1 0 1 1 1 1 0 1 0 1 1 0 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.2522970030529429,0.2069519235145618
dotnetcore_Magicodes.IE,3,[0 1 0 1 0 1 0 0 0 0 1 0 1 0],[1 0 1 1 1 0 1 0 0 1 1 1 1 0],0.12370819367932843,0.13452104733294987
dotnetcore_Magicodes.IE,4,[0 0 0 0 0 1 0 0 0 0 1 0 0 0],[0 0 0 0 0 1 0 0 0 0 1 0 0 0],0.09951532328492335,0.08130321337472873
dotnetcore_Magicodes.IE,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 0 0 0 0 0],0.05776760641441723,0.04459063382048932
dotnetcore_Magicodes.IE,6,[0 1 0 0 0 1 0 0 0 0 1 1 1 1],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.03180461467891944,0.028134082242836887
dotnetcore_Magicodes.IE,7,[0 1 0 0 0 1 0 0 1 0 0 0 0 0],[0 1 0 0 0 1 0 0 1 0 0 0 0 0],0.02314400618506574,0.015272695754020283
dotnetcore_Magicodes.IE,8,[1 0 1 0 1 1 0 0 1 0 1 1 1 1],[0 1 1 0 1 1 0 0 1 0 0 1 0 0],0.01105152700450514,0.005849776872488026
dotnetcore_Magicodes.IE,9,[1 1 1 0 1 1 0 0 0 1 1 1 1 1],[0 1 1 0 1 1 0 0 0 1 1 1 0 1],0.006029633681514954,0.0030465619241035026
dotnetcore_Magicodes.IE,10,[1 1 1 1 1 1 0 1 1 0 1 1 1 0],[0 1 1 1 1 1 0 0 1 0 1 0 1 0],0.0026561585710855123,0.0002962738097362034
dotnetcore_Magicodes.IE,11,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[1 1 1 1 1 1 0 1 1 0 1 1 1 1],0.0014592716816304754,7.62305970851038e-05
dotnetcore_Magicodes.IE,12,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 0 1 1 1 1],0.00011782297327139212,1.616818537210098e-05
dotnetcore_Magicodes.IE,13,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],1.0939757574278263e-07,5.964806485623843e-09
dotnetcore_Magicodes.IE,14,[1 1 0 0 0 1 1 0 0 1 0 1 0 1],[1 1 1 1 1 0 1 0 0 0 1 0 0 1],0.0,0.0
bcgit_bc-csharp,1,[1 0 1 0 0 0 1 1 1 1 0 0 1 0],[1 1 1 1 0 1 1 1 1 1 0 0 1 0],0.2885449799599166,0.2818989385479287
bcgit_bc-csharp,2,[0 0 0 0 1 0 0 1 1 0 0 1 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.17217340956571112,0.12126278915254149
bcgit_bc-csharp,3,[0 0 0 0 0 1 0 0 0 0 0 1 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.07569064239148715,0.06762988842174382
bcgit_bc-csharp,4,[0 0 0 0 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.050553803398489104,0.033969709338318936
bcgit_bc-csharp,5,[0 0 0 0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.02977066709111361,0.01454634248977143
bcgit_bc-csharp,6,[0 0 0 0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.016912086965525534,0.0114327489093939
bcgit_bc-csharp,7,[1 0 1 0 1 1 0 0 1 0 1 1 1 1],[0 0 0 0 1 1 0 1 1 0 0 0 1 0],0.010668979868793562,0.005521469233879856
bcgit_bc-csharp,8,[1 0 1 0 1 1 0 0 1 0 1 1 1 1],[0 1 1 0 1 1 0 0 1 0 0 1 0 0],0.007194712545764479,0.0025237311843494775
bcgit_bc-csharp,9,[0 0 1 1 1 1 0 0 1 0 1 1 1 0],[1 1 1 1 1 1 0 1 1 0 1 1 1 1],0.004283420858778381,0.0010282515065685356
bcgit_bc-csharp,10,[0 1 0 1 1 1 0 0 1 1 1 1 1 0],[0 1 1 1 1 1 0 0 1 0 1 0 1 0],0.001978321341068202,0.0001878369845131246
bcgit_bc-csharp,11,[0 1 0 1 1 1 0 0 1 1 1 1 1 0],[1 1 1 1 1 1 0 1 1 0 1 1 1 1],0.0009006261117225139,6.905259438863192e-05
bcgit_bc-csharp,12,[0 1 1 1 1 1 0 0 0 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 0 1 1 1 1],0.0001260631326417297,2.6877548057026577e-05
bcgit_bc-csharp,13,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],6.298795751714429e-09,1.1590450815515123e-09
bcgit_bc-csharp,14,[1 1 0 0 0 1 1 0 0 1 0 1 0 1],[1 1 1 1 1 0 1 0 0 0 1 0 0 1],0.0,0.0
lunadream_XWall,1,[1 0 1 0 0 0 1 1 1 1 0 0 1 0],[1 1 1 1 0 1 1 1 1 1 0 0 1 0],0.20851561963743226,0.1598973351752452
lunadream_XWall,2,[0 0 0 0 1 0 0 1 1 0 0 1 1 0],[1 0 1 1 1 0 1 0 0 1 1 1 1 0],0.08973069002929153,0.05725038723367773
lunadream_XWall,3,[0 0 0 0 1 0 0 0 0 0 0 1 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.036016784284102946,0.024910057309864255
lunadream_XWall,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 1],[0 0 0 0 1 0 0 0 0 0 0 0 0 0],0.02583918079604406,0.009784734662811437
lunadream_XWall,5,[0 0 0 0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.0077694735180865344,0.0006798272600957892
