project_name,k,best_solution_rsa_sammon,best_solution_rsa_kruskal,best_fitness_rsa_sammon,best_fitness_rsa_kruskal
Doublevil_Houhou-SRS,23,"[0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 4.34631496e-01 1.00000000e+00 7.07785359e-03 4.41717619e-01
 5.73978560e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 3.95476571e-01 0.00000000e+00 1.00000000e+00 8.88416756e-02
 6.82501396e-02 6.07648190e-01 9.45342050e-02 7.57918053e-05
 1.00000000e+00 3.30741803e-02 4.92162979e-01 1.00000000e+00
 7.08640334e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 2.65106538e-02 1.00000000e+00 8.91963402e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 8.81215980e-01]","[0.19018827 0.         0.         0.0303499  0.         0.08263577
 0.00891996 0.         0.24510224 0.25595862 0.00089739 0.
 0.14626423 0.050428   0.         0.07755567 0.         0.
 0.         0.06111435 0.02685629 0.2249532  0.17323949 0.1915104
 0.03875354 0.15164831 0.19561198 0.16834435 0.15720004 0.03746083
 0.04956623 0.28657328 0.         0.0032928  0.         0.16856173
 0.09953289 0.         0.         0.        ]",0.0012674961772878412,0.0001694992011391668
Doublevil_Houhou-SRS,25,"[0.00675212 0.04502535 0.00021894 0.04475907 0.01089568 0.00320537
 0.06239938 0.02243944 0.08704523 0.08775475 0.08849177 0.07004515
 0.05578877 0.03635049 0.03738347 0.08842996 0.08214616 0.00838752
 0.06775129 0.00343678 0.03367248 0.10773059 0.09806474 0.01526704
 0.02578415 0.00886911 0.11324951 0.07992034 0.05222768 0.02726948
 0.02660573 0.02140526 0.06412242 0.05362765 0.009829   0.01933858
 0.08871107 0.03672105 0.02153683 0.11805252]","[0.         0.01454459 0.20698416 0.09477186 0.         0.04388584
 0.04626433 0.04860746 0.03790353 0.12896381 0.07394186 0.
 0.         0.         0.         0.10917733 0.00078011 0.
 0.05812086 0.02599027 0.02740956 0.07070019 0.05956901 0.0049717
 0.15132586 0.03806819 0.14267102 0.13617144 0.04204355 0.07793453
 0.00041306 0.25239862 0.01017107 0.         0.12280068 0.16578232
 0.09138201 0.02539081 0.1066936  0.        ]",0.0008305363583166838,0.0001179089802369152
Doublevil_Houhou-SRS,27,"[0.         0.         0.04594376 0.95537831 0.74833788 0.70153816
 0.20094001 0.95216372 1.         1.         0.         0.
 0.38977867 0.         0.52829926 0.8388807  0.         1.
 0.27473029 0.6181973  1.         1.         1.         1.
 1.         0.4368068  0.45215844 1.         0.99720838 0.68101166
 0.04248731 0.00973087 1.         1.         0.13099915 0.
 1.         0.38313213 0.         1.        ]","[0.         0.00406213 0.         0.09218373 0.00241471 0.0738121
 0.08543842 0.0074499  0.01035076 0.12090837 0.00999435 0.
 0.         0.07229926 0.         0.00957473 0.04113759 0.
 0.00684987 0.02603071 0.07896756 0.18069873 0.04033005 0.03072918
 0.01512133 0.14661335 0.19657262 0.03119441 0.16727659 0.02450184
 0.00460034 0.         0.         0.         0.08319091 0.07913505
 0.19675705 0.         0.         0.08133947]",0.00037134105817629675,5.220408895317981e-05
Doublevil_Houhou-SRS,29,"[0.14837184 0.         0.79786695 1.         1.         1.
 0.01137121 0.88310062 1.         1.         1.         0.
 0.72733591 0.0329237  0.57832949 1.         0.10430962 1.
 1.         1.         0.11897506 0.99762894 1.         0.2976061
 1.         0.31962908 0.89873274 0.95041819 1.         1.
 0.77595287 1.         1.         0.11185398 0.36487409 0.70627459
 1.         0.92260786 1.         0.99170892]","[0.         0.         0.         0.01416499 0.1190868  0.12442984
 0.27219609 0.         0.01770806 0.25388944 0.09901672 0.
 0.         0.00408947 0.         0.03861114 0.00359306 0.
 0.01237498 0.00243253 0.08120654 0.24681011 0.19246201 0.11503611
 0.08281201 0.10110224 0.20298433 0.00870268 0.11120509 0.2268616
 0.14888229 0.         0.         0.         0.00320737 0.01537664
 0.01457462 0.06089223 0.         0.00092556]",0.00019242776454601299,3.788966503426711e-05
Doublevil_Houhou-SRS,31,"[0.00000000e+00 1.00000000e+00 8.77332719e-04 1.00000000e+00
 1.00000000e+00 1.00000000e+00 3.47539642e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 3.75495290e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.62677117e-01 3.39060289e-02 1.00000000e+00 1.00000000e+00
 7.33452755e-01 1.00000000e+00 1.00000000e+00 4.66389840e-02
 6.51967853e-02 5.70074183e-01 1.00000000e+00 6.91668124e-01
 1.00000000e+00 1.03778879e-01 0.00000000e+00 5.71121829e-01
 0.00000000e+00 2.09521692e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 3.78644299e-03 1.00000000e+00]","[0.94031099 0.40066938 0.03009479 0.6285076  0.3151553  1.
 0.99646685 0.99817734 0.94292281 0.7684877  0.21709851 1.
 0.99957287 1.         0.36409066 0.99439127 0.97090027 0.63283023
 1.         0.99055017 0.2402491  0.89329162 0.88219747 1.
 0.855361   0.9989363  0.99888535 0.81025508 0.86249643 0.86728079
 0.12222974 0.54925336 0.61004586 1.         1.         0.86366614
 0.66071462 0.96304015 0.34187941 0.62028471]",0.0001327053337992575,7.163312411017409e-06
Doublevil_Houhou-SRS,33,"[0.10319064 0.59624607 0.28934304 0.28780122 0.09424108 0.99027718
 0.01281786 0.80372428 0.69671057 0.39647582 0.20154186 0.01721198
 0.73581469 0.91434747 0.6912884  0.74842681 0.7343547  0.22549995
 0.37687387 0.74409266 0.33996053 0.8859912  0.90584306 0.5543964
 0.07442231 0.25434994 0.54245854 0.20561955 0.95331749 0.3029529
 0.69629176 0.72868996 0.87429984 0.14767348 0.13086473 0.54716227
 0.85264196 0.71487186 0.78873349 0.38971478]","[0.94492061 0.74927152 0.69907821 0.87000653 0.60493988 0.9976694
 0.54673564 0.92530788 0.99774169 1.         0.81086712 0.8945396
 1.         0.99701506 0.96127368 0.95925465 0.37645786 0.45996506
 0.83165643 0.6943788  0.14409909 0.86258234 1.         0.78505742
 0.33506854 0.87256407 0.99884051 0.8093806  0.897502   0.75240934
 0.76193003 0.99731735 0.99206613 0.46906889 0.95074067 0.9736993
 0.99610607 0.97213032 1.         0.61564775]",4.1547791421424456e-05,2.552087216405765e-06
Doublevil_Houhou-SRS,35,"[4.98127804e-03 4.27922571e-02 5.01413816e-03 8.59858649e-03
 1.23322605e-03 2.02420439e-02 6.71702161e-05 3.61793919e-02
 3.01282921e-02 3.47073569e-02 5.61962337e-03 2.77715093e-04
 3.34370485e-02 6.22461268e-02 4.38758252e-02 7.00598400e-02
 6.44230255e-02 8.07860988e-03 1.09633705e-02 6.44924879e-02
 2.69382218e-02 1.55982273e-02 4.29294875e-02 1.58316614e-02
 5.36055566e-03 5.21999985e-03 4.07178680e-02 1.11480027e-02
 3.11535028e-02 1.42130316e-02 6.69206537e-02 3.79391135e-02
 3.75815430e-02 7.05932062e-03 3.26332328e-03 2.66905341e-02
 7.43890859e-02 5.01261296e-02 1.05066385e-02 1.37223489e-02]","[0.7922513  0.49359815 1.         0.56459228 0.50787518 0.58364965
 0.81882546 0.9610016  1.         0.96626786 0.87873877 1.
 0.9613143  0.62747199 0.51276127 0.75094668 0.40128841 1.
 0.74986542 0.90270439 0.2757671  1.         1.         0.79998815
 1.         0.80975082 1.         0.55195815 0.65526757 0.85127425
 0.85382126 1.         0.77630897 0.85322298 0.75410225 1.
 1.         0.89912928 0.83983158 0.93858436]",4.7946880762466835e-06,2.2085170258031202e-07
Doublevil_Houhou-SRS,37,"[0.17806724 0.79735348 1.         1.         0.09820288 0.51209431
 0.00898653 0.97111647 0.23366966 0.60343272 0.91329399 0.82366383
 0.39904704 0.6652304  0.65710225 0.83105325 1.         1.
 0.76762456 0.90916376 0.85176427 1.         0.82221118 1.
 0.77688383 1.         0.67640747 1.         0.48042872 1.
 0.77746069 0.88440354 1.         1.         1.         1.
 0.69813744 0.70810686 0.56713094 0.86635286]","[1.         0.80977033 0.95914018 0.937769   0.59739285 0.9804351
 0.48581246 0.94568026 0.99873482 0.98367504 0.9977124  0.96710575
 0.99925875 0.93639985 0.97784912 0.88151587 0.72162758 0.99934254
 0.78502433 0.86537839 0.37052836 0.99871918 0.98598146 0.75009488
 0.88820517 0.98519886 1.         0.98478489 0.9875256  0.77437949
 0.78548537 0.99847886 0.99538014 1.         1.         1.
 1.         0.84099505 0.99115736 0.86827951]",8.088431537537963e-07,2.3753576002398274e-08
Doublevil_Houhou-SRS,39,"[1.40459790e-02 3.72172773e-02 5.62262914e-07 2.77171334e-02
 3.31084852e-02 2.08642354e-02 2.45536445e-02 1.13675701e-02
 3.52036865e-02 8.40422293e-02 8.34110230e-03 1.20506345e-03
 5.51073976e-02 3.71241319e-03 3.74220090e-02 9.31375590e-02
 2.51683828e-02 3.28210447e-02 8.44669419e-02 1.36764069e-02
 2.23709500e-02 9.73676687e-03 4.13416408e-02 3.56975211e-02
 1.17934204e-02 2.45100872e-02 3.00119209e-02 4.17570807e-02
 6.93338151e-02 1.06917509e-02 9.94352849e-02 7.02232161e-02
 1.94458101e-02 1.35578087e-02 5.89195305e-05 5.92179413e-02
 4.38142944e-02 3.39230858e-02 6.63054991e-02 6.08985002e-02]","[0.26350761 1.         0.66923501 1.         1.         0.94643915
 1.         0.8965973  1.         0.77110127 0.9651053  0.88334386
 0.95421848 1.         1.         1.         0.45971244 0.85835438
 1.         1.         1.         0.66801441 0.82407888 0.86693936
 0.84953963 0.94740627 0.59865036 1.         1.         0.40386833
 1.         1.         0.79433031 1.         0.82071483 1.
 0.97009648 0.95982213 1.         1.        ]",1.2569624891569795e-11,3.358638527904202e-11
dotnet_TorchSharp,1,"[0.94004213 1.         1.         1.         0.65488661 0.92422463
 0.70051167 1.         1.         0.69990628 0.52934625 1.
 1.         0.90145314 1.         0.95132032 0.73696898 0.48802175
 0.78005353 0.68577587 1.         0.74440459 0.74287013 1.
 1.         0.65989024 1.         0.64410895 0.64122875 1.
 1.         0.59901678 0.67925066 0.53809737 0.2845919  1.
 0.92797327 0.70180517 1.         0.90289339]","[0.61627967 0.57817328 0.86563856 0.46678751 0.86017893 1.
 0.90254139 0.54640379 0.77588828 0.81012478 1.         0.35138793
 0.30484932 0.10713322 0.74422083 1.         0.18083838 1.
 1.         0.98515487 1.         0.23223684 1.         0.56432643
 0.64010589 1.         0.09796728 0.43051252 0.75868837 1.
 0.99842344 0.52862669 0.27281104 0.60026832 0.94156166 0.48640884
 0.81326405 0.57837432 0.32479634 0.46131946]",0.1787046585152057,0.08408683821177497
dotnet_TorchSharp,3,"[0.         0.00504431 0.         0.         0.         0.00264961
 0.         0.         0.         0.01742277 0.01341562 0.
 0.         0.         0.         0.         0.00230634 0.
 0.00125774 0.         0.         0.         0.         0.
 0.         0.00231371 0.         0.         0.         0.0693361
 0.         0.         0.         0.         0.00696118 0.
 0.00929995 0.         0.         0.0043118 ]","[0.01672589 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03352514 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.09266747 0.07916796
 0.03117623 0.         0.         0.042272   0.         0.
 0.07771393 0.         0.         0.        ]",0.08582572683432833,0.029544921552060868
dotnet_TorchSharp,5,"[0.         0.         0.         0.         0.         0.04373569
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00563262 0.         0.
 0.         0.         0.         0.00664606 0.         0.
 0.         0.         0.         0.         0.         0.01357303
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.05607952 0.         0.         0.
 0.         0.0203972  0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05397971 0.         0.06302568 0.02040347 0.11297285
 0.         0.         0.         0.00081714 0.         0.
 0.         0.         0.         0.        ]",0.05451222770329656,0.017701562728098145
dotnet_TorchSharp,7,"[0.0079643  0.00837666 0.         0.         0.         0.
 0.         0.         0.         0.01916456 0.         0.
 0.         0.00601034 0.         0.         0.         0.
 0.00964096 0.         0.         0.00226524 0.         0.
 0.         0.         0.0014687  0.         0.01201832 0.0105673
 0.         0.00396185 0.         0.         0.         0.
 0.03493463 0.01539323 0.00317453 0.01503457]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.00115023 0.00416852 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07157206 0.00170439 0.03341749
 0.         0.         0.         0.         0.0802045  0.
 0.         0.         0.         0.        ]",0.024932069678765878,0.0025143586073656916
dotnet_TorchSharp,9,"[0.         0.43504742 0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         0.         1.         0.         0.01175225
 0.         0.         0.         0.         1.         0.92337424
 0.         0.         0.         0.         1.         1.
 0.         1.         0.         0.        ]","[3.38248986e-03 0.00000000e+00 1.14750283e-03 0.00000000e+00
 0.00000000e+00 1.83051036e-03 0.00000000e+00 1.77244971e-03
 0.00000000e+00 6.15930593e-03 0.00000000e+00 1.94583454e-02
 6.40861489e-05 9.05502874e-04 8.37187036e-03 0.00000000e+00
 2.87573498e-05 5.89681553e-03 0.00000000e+00 1.69152468e-03
 0.00000000e+00 1.45522396e-02 1.30986896e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.59004586e-03
 1.40126288e-02 1.56684224e-02 0.00000000e+00 1.36423763e-03
 4.86210415e-03 0.00000000e+00 0.00000000e+00 3.24398868e-03
 9.82420495e-03 0.00000000e+00 2.20448156e-03 0.00000000e+00]",0.013355760384481127,0.004081004422881747
dotnet_TorchSharp,11,"[0.         0.         0.         1.         0.34390503 0.
 1.         0.         0.83894691 0.76359331 0.         0.
 0.         0.         0.         1.         0.00754212 0.
 0.         0.         0.         1.         0.70983017 0.
 0.41904198 0.43572337 0.         0.         1.         0.56880934
 0.00944949 0.37510853 0.75868178 0.         0.         0.
 1.         0.24863157 0.         0.        ]","[1.         0.98885138 0.51814639 0.67582798 0.97270248 1.
 0.98878928 1.         1.         1.         0.90924384 0.99662107
 0.7810173  0.92293251 0.95438089 0.98235808 0.97781546 0.82602491
 0.99900427 0.69668306 0.92631438 0.9755232  0.79284554 0.58375782
 0.35792127 0.81798839 0.94708548 0.87442808 0.99771877 0.99872064
 0.62687302 0.74181578 0.97700997 0.98281537 0.58956725 0.99758783
 0.99813664 0.7623448  0.87239804 0.97627141]",0.006572271420389525,0.0017837950357652156
dotnet_TorchSharp,13,"[1.         0.9958391  0.71851745 0.52956676 0.89226826 0.3300517
 0.99092684 0.93766743 1.         0.99801312 0.98534693 1.
 0.91108997 0.94996445 0.96068987 0.99875658 0.81436274 0.852489
 0.87541473 0.92917016 0.98123779 0.91672967 0.95817238 0.84806777
 0.93216901 0.79669823 0.9273387  1.         0.9990897  0.99789048
 0.94804763 0.91492322 1.         1.         0.89631905 0.99859899
 0.99422466 0.68263256 0.93561941 0.99126272]","[0.47146563 0.25024164 0.99053405 0.82765664 0.97667057 0.9550779
 0.8755663  0.9482121  0.9997986  0.99880886 0.64657318 0.93094152
 1.         0.76688833 0.9807111  1.         0.9168097  0.96509718
 0.90333328 0.94621205 0.56735495 0.69287029 0.62284015 0.8735706
 0.24111385 0.34419491 0.94513935 0.9969215  0.9997884  1.
 0.44418609 0.73542067 0.89481031 0.99963154 0.97132828 0.97932738
 0.99914477 0.60710926 0.92912983 0.99494108]",0.0036764178286367902,0.0005822823482236006
dotnet_TorchSharp,15,"[0.00672976 0.00323955 0.         0.02173944 0.         0.
 0.01773325 0.02403112 0.02525477 0.01000098 0.         0.
 0.03904535 0.         0.         0.03882894 0.         0.
 0.         0.         0.         0.01415625 0.         0.
 0.         0.07291639 0.00292292 0.         0.00803948 0.09852565
 0.         0.         0.05344434 0.         0.         0.04281244
 0.01425934 0.         0.         0.0720038 ]","[0.80029986 0.75654374 0.8989447  0.67567874 0.77100567 0.49402385
 0.99404318 0.90475661 0.95539976 1.         0.79061089 0.9855725
 0.88120273 0.96147433 0.84359954 0.7876263  0.92770178 0.73289867
 1.         0.64916508 0.91076435 0.97015387 0.91780864 0.89385277
 0.35602909 0.83120333 0.89377152 0.98652462 0.9394141  0.99770475
 0.85647829 0.38926934 0.80934017 0.82054526 0.5529951  0.98759244
 0.99893407 0.83990851 0.53694568 0.99175854]",0.0028393447856287723,0.00037025963012085735
dotnet_TorchSharp,17,"[0.         0.         0.         0.00080042 0.00378827 0.01289022
 0.00072035 0.         0.02421333 0.0122459  0.         0.00020735
 0.         0.         0.         0.00877951 0.         0.01253203
 0.001202   0.         0.         0.         0.01519896 0.
 0.         0.0002053  0.00364883 0.00961461 0.01010941 0.00247733
 0.00055949 0.         0.00014411 0.         0.         0.
 0.00430235 0.01008525 0.         0.00653758]","[0.66306159 0.73593505 0.50623268 0.97370397 0.43491848 0.9475721
 0.41953043 0.99429726 0.99845577 0.99508435 0.95603553 1.
 0.98503822 1.         0.7030651  0.88742706 0.35216681 0.91283959
 0.81779014 0.48029318 0.99019987 0.99066728 0.17075652 0.87073978
 0.46636369 0.32718852 0.69522457 1.         1.         0.9985375
 0.49147049 0.93070934 0.96294157 0.61817314 0.90009908 0.97758739
 0.99928819 0.82545271 0.58399895 1.        ]",0.0027932186782255977,0.0003346080123095226
dotnet_TorchSharp,19,"[0.9150592  0.89350248 0.73777391 0.9524787  0.79929114 0.99998493
 0.97325973 0.83816003 0.98252927 0.99782665 0.04728005 0.89227045
 0.68590671 0.95258371 1.         0.99834902 0.98597366 1.
 0.4681395  0.15984317 0.8239268  0.80010137 0.61335707 0.77912083
 0.18929469 0.87254334 0.99001784 0.31793751 0.9990077  1.
 0.73875378 0.608863   1.         0.61578762 0.10056358 0.99738923
 0.99921337 0.97317995 0.64031666 0.97009808]","[0.         0.         0.         0.         0.         1.
 0.8295959  0.         1.         0.88832095 1.         0.
 0.         0.         1.         1.         0.         0.89951886
 0.         1.         0.         0.98545421 0.         1.
 0.84106068 1.         0.8010036  0.99525192 1.         0.92049249
 0.56325925 0.         0.         0.         0.         0.87549885
 0.94322528 1.         0.34555713 0.        ]",0.0017105810647381609,0.00018282494127542482
dotnet_TorchSharp,21,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 9.53361048e-01 0.00000000e+00 1.00000000e+00 5.74863911e-01
 1.00000000e+00 1.00000000e+00 4.87502146e-04 0.00000000e+00
 5.41759549e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 5.25937883e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 6.60769960e-01 0.00000000e+00
 0.00000000e+00 1.23847764e-01 0.00000000e+00 8.90413234e-01
 9.03958124e-01 6.47056786e-01 4.02974320e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 2.58694495e-01 8.58713902e-01
 7.69620797e-01 8.94776406e-01 4.81502008e-01 9.87105739e-01]","[0.06012843 0.09861527 0.05436351 0.         0.02807458 0.09485182
 0.09411922 0.00534885 0.05894021 0.07456586 0.11084901 0.
 0.08226937 0.02074061 0.02383582 0.1150842  0.0117635  0.01809412
 0.0781135  0.00118504 0.00601884 0.0964405  0.14750627 0.04966352
 0.00814985 0.00852222 0.07018563 0.13375086 0.14272167 0.07610128
 0.04724999 0.12909483 0.12706918 0.03605944 0.03569842 0.09193565
 0.10969434 0.02116207 0.0202868  0.        ]",0.0007768417723133179,0.00010495183381209289
dotnet_TorchSharp,23,"[0.00243444 0.02192277 0.00660288 0.0311483  0.05104321 0.01027318
 0.00063641 0.02077612 0.07717362 0.06082198 0.10785769 0.01419313
 0.13488637 0.03920905 0.01116048 0.04054569 0.08786557 0.02527143
 0.02716856 0.05925231 0.00073135 0.07478851 0.03321056 0.0013257
 0.01333118 0.07439526 0.02427104 0.07837396 0.10600222 0.03380156
 0.17036966 0.00950832 0.02459877 0.00784132 0.16110089 0.0675449
 0.16722262 0.         0.04387258 0.05186912]","[0.02598186 0.         0.12973306 0.03987902 0.07151895 0.11832695
 0.13900727 0.         0.21579377 0.15419421 0.01948049 0.
 0.1405125  0.0286228  0.         0.19758002 0.18564979 0.13435611
 0.         0.00132263 0.00142401 0.04413266 0.02818127 0.18335219
 0.20050966 0.00046018 0.09817444 0.17294459 0.13136861 0.13319255
 0.         0.         0.         0.04212322 0.         0.07655479
 0.16897638 0.19541703 0.         0.        ]",0.000660497199073822,4.8386960399286934e-05
dotnet_TorchSharp,25,"[0.71677618 0.33724168 0.1081714  0.78660173 0.9470807  0.99261624
 0.48653159 0.60709295 0.94774305 0.98134349 0.30170592 0.50879005
 0.53915948 0.99726191 0.51952517 0.97889577 0.34027664 0.78684769
 1.         0.31057891 0.91561175 0.58193596 0.99903475 0.10474869
 0.07801062 0.99131159 1.         0.99553312 0.82257    0.99594839
 0.16222401 0.89296908 0.18026642 0.5277974  0.44788458 0.80362506
 0.58961463 0.14901442 0.31978427 0.58995063]","[1.95800626e-02 6.95716540e-05 7.01281695e-03 4.87296610e-02
 2.30059783e-02 1.78321405e-04 1.17536021e-02 8.33024129e-03
 1.38405855e-01 3.91837895e-02 1.93067405e-02 5.05333381e-03
 6.15747177e-02 0.00000000e+00 2.33981144e-02 4.12728760e-02
 7.90433741e-03 8.15044677e-02 0.00000000e+00 9.72152715e-02
 9.50170104e-03 1.09120398e-01 3.42114661e-02 4.16838693e-03
 8.78072097e-03 1.43627170e-02 2.13580019e-02 1.44653085e-02
 3.19642786e-02 1.32494467e-01 3.18482027e-03 1.34298581e-01
 1.52338030e-02 0.00000000e+00 1.82061479e-02 1.38111760e-01
 1.89690226e-02 2.77718435e-02 2.50790942e-02 2.26384928e-02]",0.0003381121651514478,4.9488962470913465e-05
dotnet_TorchSharp,27,"[0.31688551 0.04321309 0.77928326 0.94925582 0.92795332 1.
 1.         0.85851046 1.         0.75175236 0.56892375 0.33947009
 0.68701088 0.96070491 1.         1.         1.         0.63976847
 0.51146027 0.3777947  0.68049768 0.43994272 0.69117758 0.27459776
 0.90889977 0.8711052  1.         0.9040432  0.92134071 1.
 0.76019544 0.77809992 0.47920116 0.18749659 0.65329796 0.76589767
 0.82901337 0.71330436 0.82550142 1.        ]","[0.         0.         1.         0.62541502 0.         1.
 1.         0.36478443 1.         0.75421107 0.54748358 1.
 0.         1.         0.         0.47403605 0.99918943 0.
 1.         0.58508431 0.         1.         0.68463564 0.36127742
 0.         1.         0.41676745 0.77884768 1.         1.
 0.91375278 0.         0.66522254 0.78643875 0.         0.97481493
 1.         0.80078839 0.34092313 1.        ]",0.0009681502729186985,5.83068440678899e-06
dotnet_TorchSharp,29,"[0.         0.17633701 0.         0.06670647 0.01401614 0.02770103
 0.17621343 0.01080732 0.12115434 0.18295374 0.03854057 0.03019904
 0.         0.         0.         0.03407084 0.         0.05622155
 0.15246954 0.01165584 0.         0.0336532  0.02885635 0.07215266
 0.12382873 0.14096977 0.03977646 0.06559603 0.15824672 0.10441212
 0.04544935 0.02846691 0.         0.10605506 0.02216991 0.17936287
 0.11585768 0.10768555 0.15823816 0.01444124]","[0.02019584 0.00187733 0.06336828 0.07970297 0.1222273  0.02480444
 0.15162002 0.0531172  0.05125332 0.03493756 0.04097004 0.00752369
 0.24224423 0.07661668 0.00315539 0.01376065 0.00879945 0.
 0.04676084 0.13485122 0.01764055 0.0597717  0.00591883 0.0653975
 0.0173319  0.00378647 0.01992365 0.01775496 0.02229712 0.02012208
 0.00520083 0.00255219 0.00107153 0.02263642 0.00835181 0.16708174
 0.0236762  0.03700097 0.01841389 0.08569761]",6.392518225046985e-05,2.163059276846876e-05
dotnet_TorchSharp,31,"[0.88091863 0.89938531 0.8984159  0.98840551 0.99959561 0.92592526
 0.98933155 1.         1.         1.         0.99375485 0.99661459
 0.74159233 1.         0.95971974 0.93907635 0.90077902 0.85362892
 0.99057474 0.96786875 1.         0.98981202 1.         0.77244708
 0.46681788 0.90142763 0.21037396 0.935464   0.9975119  0.9626071
 0.74588234 0.9900353  0.93676649 1.         0.96908896 0.97055801
 1.         1.         1.         0.95384343]","[0.00464712 0.03796045 0.06914921 0.0425025  0.01552513 0.09573901
 0.17315412 0.08124846 0.03528876 0.0267699  0.03535177 0.00569801
 0.02068128 0.06697424 0.00329179 0.03562643 0.00076039 0.03964585
 0.03100806 0.0705251  0.00470332 0.03326283 0.01854404 0.05218071
 0.03680381 0.00373377 0.03684893 0.00688078 0.08640934 0.04916008
 0.00338758 0.00235789 0.00726854 0.09711463 0.02325404 0.10286733
 0.08453419 0.03319417 0.         0.06016828]",7.848309191734979e-05,7.407697918767655e-08
dotnet_TorchSharp,33,"[4.98127804e-03 4.27922571e-02 5.01413816e-03 8.59858649e-03
 1.23322605e-03 2.02420439e-02 6.71702161e-05 3.61793919e-02
 3.01282921e-02 3.47073569e-02 5.61962337e-03 2.77715093e-04
 3.34370485e-02 6.22461268e-02 4.38758252e-02 7.00598400e-02
 6.44230255e-02 8.07860988e-03 1.09633705e-02 6.44924879e-02
 2.69382218e-02 1.55982273e-02 4.29294875e-02 1.58316614e-02
 5.36055566e-03 5.21999985e-03 4.07178680e-02 1.11480027e-02
 3.11535028e-02 1.42130316e-02 6.69206537e-02 3.79391135e-02
 3.75815430e-02 7.05932062e-03 3.26332328e-03 2.66905341e-02
 7.43890859e-02 5.01261296e-02 1.05066385e-02 1.37223489e-02]","[0.29661684 0.57675327 1.         0.88969375 0.17672623 0.99932277
 0.6318973  0.         1.         0.46689557 0.         1.
 0.73935458 0.73006092 1.         0.49825277 1.         0.9456257
 0.92424398 0.82387787 0.36112564 0.99802936 0.99641797 0.11611899
 1.         0.62811703 0.69001694 1.         1.         0.96727504
 1.         1.         0.86085548 0.97366071 0.29979279 0.77268788
 0.83481957 1.         0.         0.42955928]",8.10288330302199e-06,6.298162522954929e-07
dotnet_TorchSharp,35,"[0.06414431 0.0174479  0.04747392 0.02484723 0.00414093 0.05150399
 0.01657674 0.02794303 0.01659648 0.05630141 0.00159278 0.01069162
 0.04477221 0.04096431 0.0395715  0.17647495 0.00470586 0.04338014
 0.0155182  0.0495451  0.001131   0.03110474 0.08148276 0.01724409
 0.01881461 0.04010854 0.08990655 0.13510577 0.0278387  0.06732576
 0.04930366 0.01996861 0.15939189 0.0666982  0.05114093 0.20539647
 0.01323632 0.01309436 0.04767983 0.05048868]","[0.10973283 0.72706708 1.         1.         0.08549164 1.
 1.         1.         1.         1.         1.         1.
 0.44336632 0.36406226 1.         1.         0.23791931 1.
 1.         1.         0.         0.6169187  1.         1.
 0.6554845  1.         1.         1.         0.87475856 1.
 1.         0.98413555 1.         1.         0.11985715 1.
 0.93595356 1.         1.         1.        ]",6.250441818158985e-07,7.438317436914911e-10
