project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
figormartins_pokemon,10,"[0.35454317 0.29651266 0.30238699 0.56353946 0.5879428  0.92602795
 0.35516358 0.59641292 0.7957991  0.54002123 0.24688781 1.
 0.89965586 0.70001629]","[0.         0.14840344 0.00337526 0.38402694 0.56952837 1.
 0.41658842 0.93338835 0.91535311 1.         0.12738717 0.72704655
 1.         0.92475968]",2.491191945570699e-06,5.986802723210311e-07
figormartins_pokemon,11,"[0.08961024 0.64585806 0.         0.80760088 0.937855   0.20868744
 0.11217733 0.46978708 0.75611243 0.6090326  0.09597019 0.74101278
 0.36461096 0.45784102]","[0.         1.         0.         0.95200194 0.74983164 0.55790583
 0.25153656 0.20936455 0.50697758 0.25305307 0.         1.
 0.55737198 0.77395054]",7.951533014419641e-07,1.7512568610945855e-07
figormartins_pokemon,12,"[0.         0.29401711 0.         0.99474412 1.         0.77983721
 0.74081273 0.75331414 0.81534466 0.8494719  0.57165362 0.49351074
 0.30800604 0.28031092]","[0.         0.12261255 0.         0.79662413 0.55677353 0.62306691
 0.         0.4679258  0.87299172 0.23832189 1.         0.40824869
 0.91845088 1.        ]",1.9203364908456402e-07,2.3066969163415086e-08
figormartins_pokemon,13,"[0.78636953 0.21093451 0.13107282 0.93808677 0.4090408  0.82806033
 0.84386079 0.70529533 0.73494183 0.63884795 0.45958356 0.7051981
 0.37021481 0.39640581]","[0.81571291 0.16188064 0.         0.88847579 0.71477487 0.63535143
 0.09501363 0.         1.         0.7120093  0.         1.
 0.53783148 0.80393719]",2.563841023387261e-09,6.758186392069048e-10
figormartins_pokemon,14,"[0.56414437 0.26692864 0.44545308 0.40474786 0.57711227 0.73170611
 0.09166749 0.66512144 0.16787855 0.92949831 0.38320113 0.79905894
 0.98450798 0.24162315]","[0.30662542 0.45822637 0.73116488 0.95830804 0.68141691 0.41328939
 0.09249437 0.35816346 0.42406886 0.77591619 0.69628929 0.76812229
 0.09827066 0.78625518]",0.0,0.0
d2phap_ImageGlass,1,"[0.65092248 0.13002309 0.39135084 0.51644304 0.60688416 0.55143783
 0.78484111 0.12725126 0.08407849 0.86921888 0.6940052  0.50489249
 0.95807651 0.08790681]","[0.79486832 0.38943717 0.28378398 0.88456441 1.         0.34158746
 0.73283972 0.66355903 0.08905146 0.57023374 0.53091148 0.56150628
 1.         0.77708152]",0.2931858361904795,0.28540047121377815
d2phap_ImageGlass,2,"[0.18214617 0.11885805 0.11247715 0.51028246 0.         0.84760944
 0.36238959 0.23237468 0.66836517 0.55662368 0.16749403 0.5666967
 1.         0.32247313]","[0.61460174 0.4064054  0.23873416 0.20600994 0.61363106 0.94859488
 0.28604966 0.34440929 0.37901529 0.21306939 0.43809865 0.17232635
 1.         0.        ]",0.1342385032672094,0.1172371657231303
d2phap_ImageGlass,3,"[0.72168192 1.         0.34445193 0.16971251 1.         1.
 0.68994369 0.75950159 0.16042693 0.18117267 0.61250293 1.
 1.         0.89911655]","[0.20560688 0.         0.42781327 0.02684805 0.1449669  1.
 0.05953344 0.27298796 0.15753817 0.29462058 0.29595111 1.
 0.92866898 0.4912398 ]",0.0797935059407551,0.061005048781747215
d2phap_ImageGlass,4,"[0.09825212 0.         0.17882938 0.         0.87487915 1.
 0.         0.73214533 0.75728424 0.80447423 0.81927424 0.9535106
 1.         0.33157219]","[0.10449169 0.00309223 0.31960029 0.48708118 0.73993033 0.65125372
 0.00450611 0.38162602 0.25261776 0.30285678 0.39758754 0.509865
 0.54492942 0.        ]",0.0485823322101424,0.026550811933902112
d2phap_ImageGlass,5,"[0.42304629 0.73082021 0.62615459 0.02668802 0.69118561 0.97977407
 0.3886851  0.06000143 0.603601   0.08240973 0.25003677 0.66140516
 1.         0.0823094 ]","[0.37162551 0.09207357 0.29291546 0.34074239 0.65200139 0.81962118
 0.         0.50218685 0.         0.         0.05828284 0.96351161
 0.64772693 0.64740941]",0.026453053331321214,0.009160312756038366
d2phap_ImageGlass,6,"[0.25463923 0.46592517 0.52823    0.16510597 0.8309402  1.
 0.         0.06108214 0.44354977 0.08303751 0.5635641  0.74132236
 0.66272152 0.89105734]","[0.24643373 0.37062539 0.         0.         0.96092648 0.64335561
 0.35627141 0.12117859 0.7241093  0.49544804 0.32198609 0.58536988
 0.5054788  0.67139485]",0.01497326935770545,0.0012768115465747365
d2phap_ImageGlass,7,"[0.         0.50048669 0.14038803 0.07030575 0.95994756 0.26109896
 0.         0.         0.         0.02694718 0.5479362  0.47995214
 0.555417   0.68783629]","[0.23764368 0.29830419 0.39529162 1.         1.         1.
 0.37689739 0.49866085 0.70172156 0.07374449 0.         1.
 0.64478903 0.65911283]",0.008396541091454978,0.0004948237715017212
d2phap_ImageGlass,8,"[0.25435886 0.4289916  0.35182644 0.         0.52980796 0.83147608
 0.         0.33647186 1.         0.27643761 0.46311895 0.72195979
 1.         0.80146746]","[0.28570437 0.14371955 0.17364588 1.         0.81363623 0.42949397
 0.         0.09931319 0.65941071 0.03299985 0.96832955 0.33358103
 0.96535478 0.51453924]",0.0039138288977780804,0.00018590714851363243
d2phap_ImageGlass,9,"[0.19212687 0.7439159  0.48696577 0.00523872 0.74171517 0.44581755
 0.         0.         0.3139508  0.181923   0.44605093 0.54978646
 0.60531225 1.        ]","[0.33479882 0.74231865 0.28987928 0.6467368  0.62775452 0.78422663
 0.38992834 0.39553264 0.85297489 0.03077081 0.80213421 0.87864391
 0.47989656 0.96673789]",0.0020571928459960907,7.957693158382623e-05
d2phap_ImageGlass,10,"[0.13127516 0.45707324 0.22945455 0.04829521 0.14311327 1.
 0.         0.39668099 0.48666443 0.00511664 0.37543984 1.
 0.80178856 0.3979757 ]","[0.33479882 0.74231865 0.28987928 0.6467368  0.62775452 0.78422663
 0.38992834 0.39553264 0.85297489 0.03077081 0.80213421 0.87864391
 0.47989656 0.96673789]",0.0013152823911817223,2.6746747676293136e-05
d2phap_ImageGlass,11,"[0.         1.         0.56765006 0.04289647 0.59575591 0.29146981
 0.17660262 0.55095981 0.96179975 0.27099017 0.92952187 0.31992961
 0.59101135 0.32173747]","[0.30826855 0.71301878 0.57922829 0.58096481 1.         0.54543226
 0.02639952 0.48446651 1.         0.03125218 0.86228508 0.99403872
 0.57992925 1.        ]",0.00033918415289276455,1.2376268180082467e-05
d2phap_ImageGlass,12,"[0.21064476 0.43236503 0.73038026 0.89347767 0.86927904 0.85145113
 0.07703112 0.38689539 0.57818112 0.66645719 0.57097536 0.633001
 0.35602663 0.24505751]","[0.         0.28973001 0.48615866 0.92199561 0.27245767 0.50430578
 0.30968817 0.20945652 0.65998393 0.         0.37209196 0.59174904
 0.2436163  1.        ]",0.00014020254785667872,2.4112167716622614e-06
d2phap_ImageGlass,13,"[0.15181585 0.58563374 0.55696757 0.18535333 0.95021523 0.33166027
 0.51440927 0.86036678 0.89570354 0.27886077 0.63166117 0.382994
 0.41808627 0.50932759]","[0.00211583 0.17133026 0.48567613 0.48971984 0.18539159 0.77167346
 0.2847365  0.51341002 0.75109185 0.58398611 0.78959434 0.20055775
 0.57112966 0.9409869 ]",5.594149369184655e-10,1.4511068556611795e-11
d2phap_ImageGlass,14,"[0.56414437 0.26692864 0.44545308 0.40474786 0.57711227 0.73170611
 0.09166749 0.66512144 0.16787855 0.92949831 0.38320113 0.79905894
 0.98450798 0.24162315]","[0.30662542 0.45822637 0.73116488 0.95830804 0.68141691 0.41328939
 0.09249437 0.35816346 0.42406886 0.77591619 0.69628929 0.76812229
 0.09827066 0.78625518]",0.0,0.0
